,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
2948,s1105,Movie,Newsies: The Broadway Musical,"Jeff Calhoun, Brett Sullivan","Jeremy Jordan, Kara Lindsay, Ben Fankhauser, Andrew Keenan-Bolger, Steve Blanchard, Aisha de Haas",United States,"November 12, 2019",2017,PG,134 min,Drama,Gutsy newsboys take on newspaper titans in 1899. Filmed live in Hollywood.
2949,s1105,Movie,Newsies: The Broadway Musical,"Jeff Calhoun, Brett Sullivan","Jeremy Jordan, Kara Lindsay, Ben Fankhauser, Andrew Keenan-Bolger, Steve Blanchard, Aisha de Haas",United States,"November 12, 2019",2017,PG,134 min,Family,Gutsy newsboys take on newspaper titans in 1899. Filmed live in Hollywood.
2950,s1106,Movie,Noelle,Marc Lawrence,"Anna Kendrick, Bill Hader, Kingsley Ben-Adir, Billy Eichner, Julie Hagerty, Shirley MacLaine",United States,"November 12, 2019",2019,G,105 min,Comedy,Kris Kringle's daughter must find her brother and bring him back in time to save Christmas.
2951,s1106,Movie,Noelle,Marc Lawrence,"Anna Kendrick, Bill Hader, Kingsley Ben-Adir, Billy Eichner, Julie Hagerty, Shirley MacLaine",United States,"November 12, 2019",2019,G,105 min,Family,Kris Kringle's daughter must find her brother and bring him back in time to save Christmas.
2952,s1106,Movie,Noelle,Marc Lawrence,"Anna Kendrick, Bill Hader, Kingsley Ben-Adir, Billy Eichner, Julie Hagerty, Shirley MacLaine",United States,"November 12, 2019",2019,G,105 min,Fantasy,Kris Kringle's daughter must find her brother and bring him back in time to save Christmas.
2953,s1107,Movie,Now You See It,Duwayne Dunham,"Alyson Michalka, Johnny Pacar, Frank Langella, Brendan Hill, Chris Olivero, Gabriel Sunday",United States,"November 12, 2019",2005,TV-G,89 min,Coming of Age,An aspiring TV producer searches for the world's greatest kid magician.
2954,s1107,Movie,Now You See It,Duwayne Dunham,"Alyson Michalka, Johnny Pacar, Frank Langella, Brendan Hill, Chris Olivero, Gabriel Sunday",United States,"November 12, 2019",2005,TV-G,89 min,Fantasy,An aspiring TV producer searches for the world's greatest kid magician.
2955,s1108,Movie,Olaf's Frozen Adventure,"Stevie Wermers-Skelton, Kevin Deters","Josh Gad, Idina Menzel, Kristen Bell, Jonathan Groff, Chris Williams, John de Lancie",United States,"November 12, 2019",2017,G,25 min,Animation,Olaf and Sven set out to save Christmas for Anna and Elsa.
2956,s1108,Movie,Olaf's Frozen Adventure,"Stevie Wermers-Skelton, Kevin Deters","Josh Gad, Idina Menzel, Kristen Bell, Jonathan Groff, Chris Williams, John de Lancie",United States,"November 12, 2019",2017,G,25 min,Comedy,Olaf and Sven set out to save Christmas for Anna and Elsa.
2957,s1108,Movie,Olaf's Frozen Adventure,"Stevie Wermers-Skelton, Kevin Deters","Josh Gad, Idina Menzel, Kristen Bell, Jonathan Groff, Chris Williams, John de Lancie",United States,"November 12, 2019",2017,G,25 min,Family,Olaf and Sven set out to save Christmas for Anna and Elsa.
2958,s1109,Movie,Old Yeller,Robert Stevenson,"Dorothy McGuire, Fess Parker, Jeff York, Chuck Connors, Beverly Washburn, Tommy Kirk",United States,"November 12, 2019",1957,G,84 min,Animals & Nature,The quintessential film about a boy's love for his dog.
2959,s1109,Movie,Old Yeller,Robert Stevenson,"Dorothy McGuire, Fess Parker, Jeff York, Chuck Connors, Beverly Washburn, Tommy Kirk",United States,"November 12, 2019",1957,G,84 min,Drama,The quintessential film about a boy's love for his dog.
2960,s1109,Movie,Old Yeller,Robert Stevenson,"Dorothy McGuire, Fess Parker, Jeff York, Chuck Connors, Beverly Washburn, Tommy Kirk",United States,"November 12, 2019",1957,G,84 min,Family,The quintessential film about a boy's love for his dog.
2961,s1110,Movie,Oliver & Company,George Scribner,"Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan, Roscoe Browne, Sheryl Ralph",United States,"November 12, 2019",1988,G,76 min,Action-Adventure,A feisty young cat explores New York in this animated spin on Oliver Twist.
2962,s1110,Movie,Oliver & Company,George Scribner,"Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan, Roscoe Browne, Sheryl Ralph",United States,"November 12, 2019",1988,G,76 min,Animation,A feisty young cat explores New York in this animated spin on Oliver Twist.
2963,s1110,Movie,Oliver & Company,George Scribner,"Joey Lawrence, Billy Joel, Cheech Marin, Richard Mulligan, Roscoe Browne, Sheryl Ralph",United States,"November 12, 2019",1988,G,76 min,Musical,A feisty young cat explores New York in this animated spin on Oliver Twist.
2964,s1111,Movie,Once Upon a Mattress,Kathleen Marshall,"Carol Burnett, Tracey Ullman, Denis O'Hare, Zooey Deschanel, Michael Boatman, Edward Hibbert",United States,"November 12, 2019",2005,TV-PG,88 min,Comedy,"A fractured retelling of the classic ""The Princess and The Pea."""
2965,s1111,Movie,Once Upon a Mattress,Kathleen Marshall,"Carol Burnett, Tracey Ullman, Denis O'Hare, Zooey Deschanel, Michael Boatman, Edward Hibbert",United States,"November 12, 2019",2005,TV-PG,88 min,Family,"A fractured retelling of the classic ""The Princess and The Pea."""
2966,s1111,Movie,Once Upon a Mattress,Kathleen Marshall,"Carol Burnett, Tracey Ullman, Denis O'Hare, Zooey Deschanel, Michael Boatman, Edward Hibbert",United States,"November 12, 2019",2005,TV-PG,88 min,Fantasy,"A fractured retelling of the classic ""The Princess and The Pea."""
2967,s1112,Movie,One Magic Christmas,Phillip Borsos,"Mary Steenburgen, Gary Basaraba, Elizabeth Harnois, Arthur Hill, Wayne Robson, Jan Rubes","Canada, United States","November 12, 2019",1985,G,89 min,Drama,A young mother rediscovers the joy of Christmas thanks to the unshakable faith of her daughter.
2968,s1112,Movie,One Magic Christmas,Phillip Borsos,"Mary Steenburgen, Gary Basaraba, Elizabeth Harnois, Arthur Hill, Wayne Robson, Jan Rubes","Canada, United States","November 12, 2019",1985,G,89 min,Fantasy,A young mother rediscovers the joy of Christmas thanks to the unshakable faith of her daughter.
2969,s1113,Movie,One Man Band,"Mark Andrews, Andrew Jimenez",,United States,"November 12, 2019",2006,G,5 min,Animation,A girl gets caught in the middle of a musical duel.
2970,s1113,Movie,One Man Band,"Mark Andrews, Andrew Jimenez",,United States,"November 12, 2019",2006,G,5 min,Comedy,A girl gets caught in the middle of a musical duel.
2971,s1113,Movie,One Man Band,"Mark Andrews, Andrew Jimenez",,United States,"November 12, 2019",2006,G,5 min,Family,A girl gets caught in the middle of a musical duel.
2972,s1114,Movie,Operation Dumbo Drop,Simon Wincer,"Danny Glover, Ray Liotta, Denis Leary, Doug Doug, Corin Nemec, Tcheky Karyo",United States,"November 12, 2019",1995,PG,109 min,Action-Adventure,Soldiers secretly transport an elephant across 200 miles of rugged terrain.
2973,s1114,Movie,Operation Dumbo Drop,Simon Wincer,"Danny Glover, Ray Liotta, Denis Leary, Doug Doug, Corin Nemec, Tcheky Karyo",United States,"November 12, 2019",1995,PG,109 min,Animals & Nature,Soldiers secretly transport an elephant across 200 miles of rugged terrain.
2974,s1114,Movie,Operation Dumbo Drop,Simon Wincer,"Danny Glover, Ray Liotta, Denis Leary, Doug Doug, Corin Nemec, Tcheky Karyo",United States,"November 12, 2019",1995,PG,109 min,Comedy,Soldiers secretly transport an elephant across 200 miles of rugged terrain.
2975,s1115,TV Show,Origins: The Journey of Humankind,,"Mark Monroe, Jason Silva",United States,"November 12, 2019",2016,TV-14,1 Season,Docuseries,"Hosted by Jason Silva, this eight-part series illuminates key developments in human culture."
2976,s1115,TV Show,Origins: The Journey of Humankind,,"Mark Monroe, Jason Silva",United States,"November 12, 2019",2016,TV-14,1 Season,Historical,"Hosted by Jason Silva, this eight-part series illuminates key developments in human culture."
2977,s1116,TV Show,Out of the Box,,"Vivian Bayubay, Tony James, Jill Schackner, Aleisha Allen, Cece Cortes, Nicholas Eng",United States,"November 12, 2019",1998,TV-G,3 Seasons,Kids,A group of children come and play in a clubhouse made entirely out of painted cardboard boxes.
2978,s1117,Movie,Paris To Pittsburgh,"Sidney Beaumont, Michael Bonfiglio",Rachel Brosnahan,United States,"November 12, 2019",2018,TV-PG,77 min,Documentary,Americans are demanding action on climate change and taking matters into their own hands.
2979,s1118,Movie,Partly Cloudy,Peter Sohn,"Tony Fucile, Lori Richardson",United States,"November 12, 2019",2009,G,6 min,Animation,Cloud people bring babies to life to storks to deliver
2980,s1118,Movie,Partly Cloudy,Peter Sohn,"Tony Fucile, Lori Richardson",United States,"November 12, 2019",2009,G,6 min,Comedy,Cloud people bring babies to life to storks to deliver
2981,s1118,Movie,Partly Cloudy,Peter Sohn,"Tony Fucile, Lori Richardson",United States,"November 12, 2019",2009,G,6 min,Family,Cloud people bring babies to life to storks to deliver
2982,s1119,Movie,Party Central,Kelsey Mann,"John Goodman, Billy Crystal, Dave Foley, Sean Hayes, Joel Murray, Charlie Day",United States,"November 12, 2019",2014,PG,7 min,Animation,Mike and Sulley return to Monsters University.
2983,s1119,Movie,Party Central,Kelsey Mann,"John Goodman, Billy Crystal, Dave Foley, Sean Hayes, Joel Murray, Charlie Day",United States,"November 12, 2019",2014,PG,7 min,Comedy,Mike and Sulley return to Monsters University.
2984,s1119,Movie,Party Central,Kelsey Mann,"John Goodman, Billy Crystal, Dave Foley, Sean Hayes, Joel Murray, Charlie Day",United States,"November 12, 2019",2014,PG,7 min,Family,Mike and Sulley return to Monsters University.
2985,s1120,Movie,Perri,"N. Paul Kenworthy, Ralph Wright",Winston Hibler,United States,"November 12, 2019",1957,G,75 min,Animals & Nature,The story of a little Pine Squirrel named Perri and her life in the forest.
2986,s1120,Movie,Perri,"N. Paul Kenworthy, Ralph Wright",Winston Hibler,United States,"November 12, 2019",1957,G,75 min,Documentary,The story of a little Pine Squirrel named Perri and her life in the forest.
2987,s1120,Movie,Perri,"N. Paul Kenworthy, Ralph Wright",Winston Hibler,United States,"November 12, 2019",1957,G,75 min,Family,The story of a little Pine Squirrel named Perri and her life in the forest.
2988,s1121,Movie,Pete's Dragon,David Lowery,"Bryce Howard, Oakes Fegley, Wes Bentley, Karl Urban, Oona Laurence, Isiah Whitlock Jr.",United States,"November 12, 2019",2016,PG,106 min,Action-Adventure,A mysterious boy claims to live in the woods with a giant green dragon.
2989,s1121,Movie,Pete's Dragon,David Lowery,"Bryce Howard, Oakes Fegley, Wes Bentley, Karl Urban, Oona Laurence, Isiah Whitlock Jr.",United States,"November 12, 2019",2016,PG,106 min,Family,A mysterious boy claims to live in the woods with a giant green dragon.
2990,s1121,Movie,Pete's Dragon,David Lowery,"Bryce Howard, Oakes Fegley, Wes Bentley, Karl Urban, Oona Laurence, Isiah Whitlock Jr.",United States,"November 12, 2019",2016,PG,106 min,Fantasy,A mysterious boy claims to live in the woods with a giant green dragon.
2991,s1122,Movie,Peter Pan,"Hamilton Luske, Clyde Geronimi, Wilfred Jackson","Bobby Driscoll, Kathryn Beaumont, Hans Conried, Bill Thompson, Heather Angel, Paul Collins",United States,"November 12, 2019",1953,G,79 min,Action-Adventure,Adventures await when Peter Pan and his friends fly to Never Land. See details for advisory.
2992,s1122,Movie,Peter Pan,"Hamilton Luske, Clyde Geronimi, Wilfred Jackson","Bobby Driscoll, Kathryn Beaumont, Hans Conried, Bill Thompson, Heather Angel, Paul Collins",United States,"November 12, 2019",1953,G,79 min,Animation,Adventures await when Peter Pan and his friends fly to Never Land. See details for advisory.
2993,s1122,Movie,Peter Pan,"Hamilton Luske, Clyde Geronimi, Wilfred Jackson","Bobby Driscoll, Kathryn Beaumont, Hans Conried, Bill Thompson, Heather Angel, Paul Collins",United States,"November 12, 2019",1953,G,79 min,Family,Adventures await when Peter Pan and his friends fly to Never Land. See details for advisory.
2994,s1123,Movie,Peter Pan: Return to Never Land,Robin Budd,"Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett, Kath Soucie, Andrew McDonough","United States, Canada, Australia","November 12, 2019",2002,G,77 min,Action-Adventure,Wendy's daughter Jane is whisked away to Never Land by Captain Hook.
2995,s1123,Movie,Peter Pan: Return to Never Land,Robin Budd,"Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett, Kath Soucie, Andrew McDonough","United States, Canada, Australia","November 12, 2019",2002,G,77 min,Animation,Wendy's daughter Jane is whisked away to Never Land by Captain Hook.
2996,s1123,Movie,Peter Pan: Return to Never Land,Robin Budd,"Harriet Owen, Blayne Weaver, Corey Burton, Jeff Bennett, Kath Soucie, Andrew McDonough","United States, Canada, Australia","November 12, 2019",2002,G,77 min,Family,Wendy's daughter Jane is whisked away to Never Land by Captain Hook.
2997,s1124,Movie,Phantom of the Megaplex,Blair Treu,"Taylor Handley, Corinne Bohrer, Caitlin Wachs, Jacob Smith, Rich Hutchman, John Novak","United States, Canada","November 12, 2019",2000,TV-G,89 min,Comedy,A phantom haunting a local megaplex threatens to ruin a premiere gala.
2998,s1124,Movie,Phantom of the Megaplex,Blair Treu,"Taylor Handley, Corinne Bohrer, Caitlin Wachs, Jacob Smith, Rich Hutchman, John Novak","United States, Canada","November 12, 2019",2000,TV-G,89 min,Coming of Age,A phantom haunting a local megaplex threatens to ruin a premiere gala.
2999,s1125,TV Show,Phil of the Future,,"Ricky Ullman, Amy Bruckner, Craig Anton, Lise Simms, Alyson Michalka",United States,"November 12, 2019",2003,TV-G,2 Seasons,Comedy,Phil is just your average teenager – whose family crash-landed here from the year 2121.
3000,s1125,TV Show,Phil of the Future,,"Ricky Ullman, Amy Bruckner, Craig Anton, Lise Simms, Alyson Michalka",United States,"November 12, 2019",2003,TV-G,2 Seasons,Coming of Age,Phil is just your average teenager – whose family crash-landed here from the year 2121.
3001,s1125,TV Show,Phil of the Future,,"Ricky Ullman, Amy Bruckner, Craig Anton, Lise Simms, Alyson Michalka",United States,"November 12, 2019",2003,TV-G,2 Seasons,Kids,Phil is just your average teenager – whose family crash-landed here from the year 2121.
3002,s1126,TV Show,Phineas and Ferb,,"Vincent Martella, Ashley Tisdale, Thomas Sangster, Caroline Rhea, Alyson Stoner, Mitchel Musso","United States, South Korea, China, Taiwan","November 12, 2019",2007,TV-G,4 Seasons,Action-Adventure,Phineas and Ferb have big summertime adventures with friends.
3003,s1126,TV Show,Phineas and Ferb,,"Vincent Martella, Ashley Tisdale, Thomas Sangster, Caroline Rhea, Alyson Stoner, Mitchel Musso","United States, South Korea, China, Taiwan","November 12, 2019",2007,TV-G,4 Seasons,Animation,Phineas and Ferb have big summertime adventures with friends.
3004,s1126,TV Show,Phineas and Ferb,,"Vincent Martella, Ashley Tisdale, Thomas Sangster, Caroline Rhea, Alyson Stoner, Mitchel Musso","United States, South Korea, China, Taiwan","November 12, 2019",2007,TV-G,4 Seasons,Comedy,Phineas and Ferb have big summertime adventures with friends.
3005,s1127,Movie,Phineas and Ferb the Movie: Across the 2nd Dimension,"Dan Povenmire, Robert Hughes","Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire","United States, Taiwan, China","November 12, 2019",2011,TV-G,79 min,Action-Adventure,Phineas and Ferb jump dimensions and learn Perry is a real secret agent.
3006,s1127,Movie,Phineas and Ferb the Movie: Across the 2nd Dimension,"Dan Povenmire, Robert Hughes","Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire","United States, Taiwan, China","November 12, 2019",2011,TV-G,79 min,Animation,Phineas and Ferb jump dimensions and learn Perry is a real secret agent.
3007,s1127,Movie,Phineas and Ferb the Movie: Across the 2nd Dimension,"Dan Povenmire, Robert Hughes","Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire","United States, Taiwan, China","November 12, 2019",2011,TV-G,79 min,Comedy,Phineas and Ferb jump dimensions and learn Perry is a real secret agent.
3008,s1128,Movie,Phineas and Ferb: Mission Marvel,"Robert Hughes, Sue Perrotto","Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire",,"November 12, 2019",2013,TV-G,46 min,Action-Adventure,Two Universes Collide In One Epic Adventure!
3009,s1128,Movie,Phineas and Ferb: Mission Marvel,"Robert Hughes, Sue Perrotto","Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire",,"November 12, 2019",2013,TV-G,46 min,Animation,Two Universes Collide In One Epic Adventure!
3010,s1128,Movie,Phineas and Ferb: Mission Marvel,"Robert Hughes, Sue Perrotto","Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire",,"November 12, 2019",2013,TV-G,46 min,Comedy,Two Universes Collide In One Epic Adventure!
